Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,5YJSA1E26HF209827,PAS,NEW YORK       ,NY,10075,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4638,,,09/29/2017,09/28/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF207060,PAS,LAKE SUCCESS   ,NY,11020,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4930,,,08/11/2017,08/10/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF205566,PAS,L I C          ,NY,11101,QUEENS      ,2017,TESLA,4DSD,ELECTRIC,4930,,,08/24/2017,08/31/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF205003,PAS,MONROE         ,NY,10950,ORANGE      ,2017,TESLA,4DSD,ELECTRIC,4638,,,09/25/2017,09/24/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF204305,PAS,SARATOGA SPRGS ,NY,12866,SARATOGA    ,2017,TESLA,4DSD,ELECTRIC,4930,,,08/10/2017,08/31/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF203817,PAS,BRONXVILLE     ,NY,10708,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4930,,,07/06/2017,07/05/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF202831,PAS,SYOSSET        ,NY,11791,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/23/2017,06/22/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF201372,PAS,MILL NECK      ,NY,11765,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4930,,,06/21/2017,06/20/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF201291,PAS,BEMUS POINT    ,NY,14712,CHAUTAUQUA  ,2017,TESLA,4DSD,ELECTRIC,4638,,,05/18/2018,12/10/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF200822,PAS,NEW YORK       ,NY,10021,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4930,,,08/21/2017,02/15/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF200366,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,11/20/2017,10/19/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF199445,PAS,BROOKVILLE     ,NY,11545,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4726,,,06/14/2017,06/13/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF198666,PAS,GOSHEN         ,NY,10924,ORANGE      ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/16/2017,06/15/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF198294,PAS,RHINEBECK      ,NY,12572,DUTCHESS    ,2017,TESLA,4DSD,ELECTRIC,4726,,,09/17/2018,09/23/2020,BK   ,N,N,N
VEH ,5YJSA1E26HF198179,PAS,BROOKLYN       ,NY,11230,KINGS       ,2017,TESLA,4DSD,ELECTRIC,4638,,,05/25/2017,05/24/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF197226,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,11/27/2017,01/01/2020,BL   ,N,N,N
VEH ,5YJSA1E26HF196013,PAS,ELMIRA         ,NY,14901,CHEMUNG     ,2017,TESLA,4DSD,ELECTRIC,4930,,,06/15/2017,06/14/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF195749,PAS,YONKERS        ,NY,10704,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,05/12/2017,05/11/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF195492,PAS,COMMACK        ,NY,11725,SUFFOLK     ,2017,TESLA,4DSD,ELECTRIC,4930,,,06/20/2017,06/19/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF194715,PAS,MANHASSET      ,NY,11030,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,07/10/2017,07/31/2019,WH   ,N,N,N
VEH ,5YJSA1E26HF194603,PAS,ATLANTIC BEACH ,NY,11509,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/10/2017,06/09/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF193967,PAS,PITTSFORD      ,NY,14534,MONROE      ,2017,TESLA,4DSD,ELECTRIC,4638,,,05/01/2017,04/30/2019,WH   ,N,N,N
VEH ,5YJSA1E26HF193497,PAS,WOODSTOCK      ,NY,12498,ULSTER      ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/30/2017,06/29/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF193483,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,09/21/2017,09/20/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF192673,PAS,MELVILLE       ,NY,11747,SUFFOLK     ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/22/2017,06/21/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF192236,PAS,SEA CLIFF      ,NY,11579,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,12/30/2017,12/26/2018,RD   ,N,N,N
VEH ,5YJSA1E26HF192186,PAS,STATEN ISLAND  ,NY,10301,RICHMOND    ,2017,TESLA,4DSD,ELECTRIC,4638,,,05/04/2017,03/11/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF191670,PAS,ELMSFORD       ,NY,10523,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,02/07/2018,03/20/2020,GY   ,N,N,N
VEH ,5YJSA1E26HF191443,PAS,NEW YORK CITY  ,NY,10011,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4930,,,06/08/2017,06/07/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF190759,PAS,NISKAYUNA      ,NY,12309,SCHENECTADY ,2017,TESLA,4DSD,ELECTRIC,4726,,,08/12/2017,08/11/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF190714,PAS,NEW YORK       ,NY,10022,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/01/2018,06/20/2020,GY   ,N,N,N
VEH ,5YJSA1E26HF190325,PAS,WILLIAMSVILLE  ,NY,14221,ERIE        ,2017,TESLA,4DSD,ELECTRIC,4638,,,06/23/2017,06/22/2019,RD   ,N,N,N
VEH ,5YJSA1E26HF189868,PAS,QUOGUE         ,NY,11959,SUFFOLK     ,2017,TESLA,4DSD,ELECTRIC,4726,,,10/27/2017,06/14/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF189708,PAS,EAST ISLIP     ,NY,11730,SUFFOLK     ,2017,TESLA,4DSD,ELECTRIC,4726,,,07/28/2017,07/31/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF189398,PAS,NORTHPORT      ,NY,11768,SUFFOLK     ,2017,TESLA,4DSD,ELECTRIC,4638,,,03/31/2017,03/30/2019,WH   ,N,N,N
VEH ,5YJSA1E26HF189031,PAS,WESTBURY       ,NY,11590,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,03/31/2017,03/30/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF186095,PAS,AMHERST        ,NY,14226,ERIE        ,2017,TESLA,4DSD,ELECTRIC,4638,,,04/03/2017,04/02/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF184489,PAS,LAUREL HOLLOW  ,NY,11791,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4638,,,03/31/2017,03/30/2019,GY   ,N,N,N
VEH ,5YJSA1E26HF184430,PAS,BROOKLYN       ,NY,11235,KINGS       ,2017,TESLA,4DSD,ELECTRIC,4726,,,04/01/2018,03/24/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF184041,PAS,NEW YORK       ,NY,10023,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4638,,,07/03/2017,07/02/2019,RD   ,N,N,N
VEH ,5YJSA1E26HF183858,PAS,BROOKLYN       ,NY,11201,KINGS       ,2017,TESLA,4DSD,ELECTRIC,4638,,,02/22/2017,02/21/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF183147,PAS,NEW YORK CITY  ,NY,10018,NEW YORK    ,2017,TESLA,4DSD,ELECTRIC,4638,,,02/25/2017,02/28/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF181771,PAS,GRAND ISLAND   ,NY,14072,ERIE        ,2017,TESLA,4DSD,ELECTRIC,4726,,,05/24/2018,07/08/2020,BL   ,N,N,N
VEH ,5YJSA1E26HF181091,PAS,NEW ROCHELLE   ,NY,10804,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4726,,,03/08/2017,05/15/2019,BK   ,N,N,N
VEH ,5YJSA1E26HF179390,PAS,OYSTER BAY     ,NY,11771,NASSAU      ,2017,TESLA,4DSD,ELECTRIC,4726,,,09/07/2018,09/06/2020,GY   ,N,N,N
VEH ,5YJSA1E26HF178790,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2017,TESLA,4DSD,ELECTRIC,4638,,,02/17/2017,02/16/2019,BL   ,N,N,N
VEH ,5YJSA1E26HF171645,PAS,BROOKLYN       ,NY,11223,KINGS       ,2017,TESLA,4DSD,ELECTRIC,4638,,,01/27/2017,01/26/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF178285,PAS,BROOKVILLE     ,NY,11545,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4638,,,12/24/2016,12/23/2018,BK   ,N,N,N
VEH ,5YJSA1E26GF173975,PAS,ROSLYN HEIGHTS ,NY,11577,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4638,,,01/04/2017,01/03/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF173491,PAS,WESTBURY       ,NY,11590,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4638,,,12/23/2016,12/22/2018,BL   ,N,N,N
VEH ,5YJSA1E26GF171935,PAS,PURCHASE       ,NY,10577,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,09/25/2018,12/29/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF170266,PAS,NEW YORK       ,NY,10012,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4726,,,12/09/2016,12/08/2018,BL   ,N,N,N
VEH ,5YJSA1E26GF169909,PAS,BROOKLYN       ,NY,11215,KINGS       ,2016,TESLA,4DSD,ELECTRIC,4726,,,02/03/2017,02/28/2019,WH   ,N,N,N
VEH ,5YJSA1E26GF169456,PAS,HOPEWELL JCTN  ,NY,12533,DUTCHESS    ,2016,TESLA,4DSD,ELECTRIC,4638,,,03/18/2017,03/17/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF169201,PAS,CORTLANDT MNR  ,NY,10567,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,06/10/2017,06/09/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF168517,PAS,BROOKLYN       ,NY,11214,KINGS       ,2016,TESLA,4DSD,ELECTRIC,4638,,,02/10/2017,02/23/2019,BL   ,N,N,N
VEH ,5YJSA1E26GF168291,PAS,ROSLYN HEIGHTS ,NY,11577,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4726,,,03/29/2017,03/28/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF168274,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4726,,,02/04/2017,01/31/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF168016,PAS,RYE            ,NY,10580,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,04/01/2017,03/31/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF167934,PAS,BRONX          ,NY,10455,BRONX       ,2016,TESLA,4DSD,ELECTRIC,4638,,,03/31/2017,03/31/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF167867,PAS,RHINEBECK      ,NY,12572,DUTCHESS    ,2016,TESLA,4DSD,ELECTRIC,4638,,,12/31/2016,12/30/2018,GY   ,N,N,N
VEH ,5YJSA1E26GF160322,PAS,MAMARONECK     ,NY,10543,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,08/15/2018,09/29/2020,BL   ,N,N,N
VEH ,5YJSA1E26GF159848,PAS,BALDWINSVILLE  ,NY,13027,ONONDAGA    ,2016,TESLA,4DSD,ELECTRIC,4638,,,04/02/2018,04/01/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF159509,PAS,BRIARCLIFF     ,NY,10510,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,06/11/2018,07/04/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF158926,PAS,VOORHEESVILLE  ,NY,12186,ALBANY      ,2016,TESLA,4DSD,ELECTRIC,4726,,,08/30/2018,09/19/2020,RD   ,N,N,N
VEH ,5YJSA1E26GF158182,PAS,BROOKLYN       ,NY,11219,KINGS       ,2016,TESLA,4DSD,ELECTRIC,4638,,,06/22/2017,12/06/2018,BK   ,N,N,N
VEH ,5YJSA1E26GF157856,PAS,BROOKLYN       ,NY,11235,KINGS       ,2016,TESLA,4DSD,ELECTRIC,4638,,,05/11/2018,05/10/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF156884,PAS,NEW ROCHELLE   ,NY,10801,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,12/10/2016,12/09/2018,WH   ,N,N,N
VEH ,5YJSA1E26GF155962,PAS,STILLWATER     ,NY,12170,SARATOGA    ,2016,TESLA,4DSD,ELECTRIC,4638,,,09/07/2018,10/20/2020,WH   ,N,N,N
VEH ,5YJSA1E26GF155184,PAS,LK RONKONKOMA  ,NY,11779,SUFFOLK     ,2016,TESLA,4DSD,ELECTRIC,4638,,,04/03/2018,03/21/2020,WH   ,N,N,N
VEH ,5YJSA1E26GF153726,PAS,NEW ROCHELLE   ,NY,10804,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,08/16/2018,09/29/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF151474,PAS,OSSINING       ,NY,10562,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4726,,,08/07/2018,09/29/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF150986,PAS,SCRBRGH        ,NY,10510,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4669,,,05/29/2018,05/28/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF150759,PAS,FRESH MEADOWS  ,NY,11365,QUEENS      ,2016,TESLA,4DSD,ELECTRIC,4647,,,07/03/2018,08/12/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF150521,PAS,HARRISON       ,NY,10528,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4736,,,06/24/2018,08/02/2020,WH   ,N,N,N
VEH ,5YJSA1E26GF149370,PAS,NEW YORK       ,NY,10123,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4647,,,08/02/2018,07/19/2019,WH   ,N,N,N
VEH ,5YJSA1E26GF148509,PAS,ROCHESTER      ,NY,14610,MONROE      ,2016,TESLA,4DSD,ELECTRIC,4647,,,06/26/2017,07/26/2019,BL   ,N,N,N
VEH ,5YJSA1E26GF147618,PAS,OLD WESTBURY   ,NY,11568,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4638,,,06/19/2018,09/09/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF147327,PAS,JERICHO        ,NY,11753,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4736,,,05/07/2017,06/30/2019,WH   ,N,N,N
VEH ,5YJSA1E26GF146467,PAS,NEW YORK       ,NY,10075,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4736,,,04/24/2018,07/17/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF145190,PAS,NORTHPORT      ,NY,11768,SUFFOLK     ,2016,TESLA,4DSD,ELECTRIC,4647,,,07/07/2018,07/12/2020,WH   ,N,N,N
VEH ,5YJSA1E26GF144881,PAS,WHITE PLAINS   ,NY,10605,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4736,,,03/28/2018,06/29/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF144833,PAS,NEW YORK       ,NY,10014,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4736,,,07/03/2018,07/12/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF144749,PAS,NEW ROCHELLE   ,NY,10801,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4647,,,04/26/2018,06/26/2020,WH   ,N,N,N
VEH ,5YJSA1E26GF144640,PAS,WOODBURY       ,NY,11797,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4647,,,06/05/2018,07/19/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF144542,PAS,WOODBURY       ,NY,11797,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4736,,,12/14/2017,12/08/2019,BK   ,N,N,N
VEH ,5YJSA1E26GF144041,PAS,NEW YORK CITY  ,NY,10011,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4736,,,05/02/2018,07/20/2020,BL   ,N,N,N
VEH ,5YJSA1E26GF143925,PAS,WACCABUC       ,NY,10597,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4736,,,07/31/2017,09/02/2019,WH   ,N,N,N
VEH ,5YJSA1E26GF143911,PAS,OCEANSIDE      ,NY,11572,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4736,,,06/21/2017,08/04/2019,RD   ,N,N,N
VEH ,5YJSA1E26GF143715,PAS,NEW CITY       ,NY,10956,ROCKLAND    ,2016,TESLA,4DSD,ELECTRIC,4647,,,05/07/2018,06/21/2020,BL   ,N,N,N
VEH ,5YJSA1E26GF142581,PAS,GREAT NECK     ,NY,11023,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4726,,,07/28/2017,08/07/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF142046,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4736,,,05/02/2018,06/29/2020,RD   ,N,N,N
VEH ,5YJSA1E26GF141639,PAS,WATERFORD      ,NY,12188,SARATOGA    ,2016,TESLA,4DSD,ELECTRIC,4736,,,01/20/2018,03/07/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF139728,PAS,NEW YORK       ,NY,10065,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4647,,,04/21/2018,06/13/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF139650,PAS,SYOSSET        ,NY,11791,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4647,,,07/06/2018,06/28/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF134559,PAS,WEST HARRISON  ,NY,10604,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4638,,,09/18/2018,09/21/2020,RD   ,N,N,N
VEH ,5YJSA1E26GF133542,PAS,MONSEY         ,NY,10952,ROCKLAND    ,2016,TESLA,4DSD,ELECTRIC,4588,,,02/28/2018,04/17/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF133413,PAS,PITTSFORD      ,NY,14534,MONROE      ,2016,TESLA,4DSD,ELECTRIC,4806,,,12/26/2017,12/25/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF132293,PAS,NEW YORK       ,NY,10011,NEW YORK    ,2016,TESLA,4DSD,ELECTRIC,4806,,,02/25/2018,04/12/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF131967,PAS,ITHACA         ,NY,14850,TOMPKINS    ,2016,TESLA,4DSD,ELECTRIC,4806,,,02/05/2018,03/28/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF131922,PAS,NISKAYUNA      ,NY,12309,SCHENECTADY ,2016,TESLA,4DSD,ELECTRIC,4588,,,03/25/2018,03/30/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF131743,PAS,WHITE PLAINS   ,NY,10605,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4806,,,03/26/2018,03/24/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF130771,PAS,COMMACK        ,NY,11725,SUFFOLK     ,2016,TESLA,4DSD,ELECTRIC,4806,,,02/21/2018,03/18/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF129961,PAS,ARMONK         ,NY,10504,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4806,,,02/21/2018,03/31/2020,BL   ,N,N,N
VEH ,5YJSA1E26GF129880,PAS,WOODMERE       ,NY,11598,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4588,,,02/24/2017,02/06/2019,GY   ,N,N,N
VEH ,5YJSA1E26GF129331,PAS,RYE            ,NY,10580,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4588,,,02/11/2018,04/18/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF129233,PAS,PORT WASHINGTO ,NY,11050,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4588,,,02/22/2018,03/14/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF128681,PAS,BAYSIDE        ,NY,11361,QUEENS      ,2016,TESLA,4DSD,ELECTRIC,4588,,,01/23/2018,04/13/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF128213,PAS,BAY SHORE      ,NY,11706,SUFFOLK     ,2016,TESLA,4DSD,ELECTRIC,4588,,,07/17/2017,08/20/2019,WH   ,N,N,N
VEH ,5YJSA1E26GF128146,PAS,PORT WASHINGTN ,NY,11050,NASSAU      ,2016,TESLA,4DSD,ELECTRIC,4588,,,02/08/2018,03/11/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF127787,PAS,NEW CITY       ,NY,10956,ROCKLAND    ,2016,TESLA,4DSD,ELECTRIC,4588,,,01/02/2018,03/25/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF127708,PAS,RYE            ,NY,10580,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4740,,,12/30/2017,03/20/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF126607,PAS,STATEN ISLAND  ,NY,10304,RICHMOND    ,2016,TESLA,4DSD,ELECTRIC,4806,,,12/04/2017,02/25/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF123416,PAS,DIX HILLS      ,NY,11746,SUFFOLK     ,2016,TESLA,4DSD,ELECTRIC,4740,,,01/28/2018,03/03/2020,BK   ,N,N,N
VEH ,5YJSA1E26GF122296,PAS,PLEASANTVILLE  ,NY,10570,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4588,,,12/12/2017,01/29/2020,GY   ,N,N,N
VEH ,5YJSA1E26GF121925,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2016,TESLA,4DSD,ELECTRIC,4588,,,10/28/2016,12/06/2018,BK   ,N,N,N
VEH ,5YJSA1E26FF118277,PAS,BELLMORE       ,NY,11710,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4740,,,07/23/2017,09/08/2019,BL   ,N,N,N
VEH ,5YJSA1E26FF118215,PAS,COLD SPRNG HBR ,NY,11724,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4588,,,01/19/2018,12/17/2019,GY   ,N,N,N
VEH ,5YJSA1E26FF118117,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,11/11/2017,12/18/2019,GY   ,N,N,N
VEH ,5YJSA1E26FF117937,PAS,LAWRENCE       ,NY,11559,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4588,,,11/22/2017,12/20/2019,GY   ,N,N,N
VEH ,5YJSA1E26FF115718,PAS,MOUNT VERNON   ,NY,10552,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,12/23/2017,12/11/2019,BK   ,N,N,N
VEH ,5YJSA1E26FF114309,PAS,HEWLETT HBR    ,NY,11557,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4588,,,05/08/2018,06/08/2020,RD   ,N,N,N
VEH ,5YJSA1E26FF113936,PAS,GLEN HEAD      ,NY,11545,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4588,,,12/19/2017,02/10/2020,WH   ,N,N,N
VEH ,5YJSA1E26FF111975,PAS,PIERMONT       ,NY,10968,ROCKLAND    ,2015,TESLA,4DSD,ELECTRIC,4588,,,07/04/2017,08/23/2019,BL   ,N,N,N
VEH ,5YJSA1E26FF111233,PAS,BUFFALO        ,NY,14222,ERIE        ,2015,TESLA,4DSD,ELECTRIC,4588,,,10/09/2017,11/11/2019,RD   ,N,N,N
VEH ,5YJSA1E26FF110485,PAS,SPARKS         ,MD,21152,OUT-OF-STATE,2015,TESLA,4DSD,ELECTRIC,4740,,,10/04/2017,11/30/2019,BL   ,N,N,N
VEH ,5YJSA1E26FF109823,PAS,FRESH MEADOWS  ,NY,11365,QUEENS      ,2015,TESLA,4DSD,ELECTRIC,4740,,,10/10/2017,11/11/2019,WH   ,N,N,N
VEH ,5YJSA1E26FF109417,PAS,NEW YORK       ,NY,10065,NEW YORK    ,2015,TESLA,4DSD,ELECTRIC,4740,,,10/02/2017,11/13/2019,GY   ,N,N,N
VEH ,5YJSA1E26FF109210,PAS,ROCHESTER      ,NY,14625,MONROE      ,2015,TESLA,4DSD,ELECTRIC,4740,,,03/06/2018,03/05/2020,BK   ,N,N,N
VEH ,5YJSA1E26FF108848,PAS,GREAT NECK     ,NY,11024,NASSAU      ,2015,TESLA,4DSD,ELECTRIC,4588,,,07/10/2018,08/19/2020,BK   ,N,N,N
VEH ,5YJSA1E26FF108283,PAS,LARCHMONT      ,NY,10538,WESTCHESTER ,2015,TESLA,4DSD,ELECTRIC,4740,,,05/07/2018,06/18/2020,BK   ,N,N,N
VEH ,5YJSA1E26FF106310,PAS,LLION          ,NY,13357,HERKIMER    ,2015,TESLA,4DSD,ELECTRIC,4806,,,11/09/2017,12/30/2019,GY   ,N,N,N
VEH ,5YJSA1E26FF105772,PAS,MANORVILLE     ,NY,11949,SUFFOLK     ,2015,TESLA,4DSD,ELECTRIC,4740,,,01/20/2017,02/27/2019,RD   ,N,N,N
VEH ,5YJSA1E25JF274884,PAS,GLEN HEAD      ,NY,11545,NASSAU      ,2018,TESLA,4DSD,ELECTRIC,4638,,,09/16/2018,09/15/2020,GY   ,N,N,N
VEH ,5YJSA1E25JF267692,PAS,CHAPPAQUA      ,NY,10514,WESTCHESTER ,2018,TESLA,4DSD,ELECTRIC,4638,,,08/07/2018,10/18/2019,GY   ,N,N,N
VEH ,5YJSA1E25JF261391,PAS,BROOKLYN       ,NY,11214,KINGS       ,2018,TESLA,4DSD,ELECTRIC,4638,,,06/24/2018,06/23/2020,GY   ,N,N,N
VEH ,5YJSA1E25JF260841,PAS,BROOKLYN       ,NY,11236,KINGS       ,2018,TESLA,4DSD,ELECTRIC,4638,,,06/28/2018,06/27/2020,WH   ,N,N,N
VEH ,5YJSA1E25JF260080,PAS,WOODBURY       ,NY,11797,NASSAU      ,2018,TESLA,4DSD,ELECTRIC,4638,,,06/20/2018,06/19/2020,WH   ,N,N,N
VEH ,5YJSA1E25JF259379,PAS,SCARSDALE      ,NY,10583,WESTCHESTER ,2018,TESLA,4DSD,ELECTRIC,4638,,,06/17/2018,06/16/2020,RD   ,N,N,N
VEH ,5YJSA1E25JF257020,PAS,MANHASSET      ,NY,11030,NASSAU      ,2018,TESLA,4DSD,ELECTRIC,4930,,,06/05/2018,04/08/2020,BK   ,N,N,N
VEH ,5YJSA1E25JF254831,PAS,NEW YORK CITY  ,NY,10018,NEW YORK    ,2018,TESLA,4DSD,ELECTRIC,4930,,,06/04/2018,06/30/2020,WH   ,N,N,N
